ts_code,trade_date,close,open,high,low,pre_close,change,pct_chg,vol,amount
000852.SH,20071204,3792.237,3767.596,3797.217,3767.596,3766.882,25.355,0.6731,3658595.46,3735183.607
000852.SH,20071203,3766.882,3719.464,3780.217,3711.262,3733.479,33.403,0.8947,3309393.86,3361422.51
000852.SH,20071130,3733.479,3785.465,3797.439,3728.501,3801.327,-67.848,-1.7849,4046392.27,3975408.369
000852.SH,20071129,3801.327,3731.374,3803.483,3699.725,3713.337,87.99,2.3696,4502355.55,4378146.806
000852.SH,20071128,3713.337,3723.186,3762.228,3688.497,3722.9,-9.563,-0.2569,3419416.43,3415700.687
000852.SH,20071127,3722.9,3758.867,3789.497,3712.436,3779.604,-56.704,-1.5003,3446325.3,3503851.209
000852.SH,20071126,3779.604,3831.214,3862.932,3776.954,3802.826,-23.222,-0.6107,4443520.45,4366205.021
000852.SH,20071123,3802.826,3707.622,3802.826,3688.725,3731.977,70.849,1.8984,3094911.85,3074776.807
000852.SH,20071122,3731.977,3883.018,3883.018,3724.976,3923.878,-191.901,-4.8906,4557488.94,4737602.363
000852.SH,20071121,3923.878,3960.233,3975.267,3918.121,3956.56,-32.682,-0.826,5302842.25,5658495.292
000852.SH,20071120,3956.56,3913.458,3971.202,3897.559,3922.598,33.962,0.8658,5665963.32,5824016.962
000852.SH,20071119,3922.598,3855.601,3930.52,3855.601,3843.967,78.631,2.0456,5915379.08,5903722.316
000852.SH,20071116,3843.967,3804.146,3850.808,3781.459,3828.129,15.838,0.4137,4835311.31,5173668.514
000852.SH,20071115,3828.129,3842.601,3864.055,3814.203,3844.501,-16.372,-0.4259,5556288.21,6141929.893
000852.SH,20071114,3844.501,3745.951,3844.501,3743.896,3730.293,114.208,3.0616,4859214.54,5044219.591
000852.SH,20071113,3730.293,3730.716,3780.278,3683.877,3708.945,21.348,0.5756,4550455.1,4658124.655
000852.SH,20071112,3708.945,3684.187,3723.709,3626.092,3743.999,-35.054,-0.9363,4559428.33,4825429.485
000852.SH,20071109,3743.999,3747.121,3782.049,3668.655,3778.059,-34.06,-0.9015,4310366.73,4546178.658
000852.SH,20071108,3778.059,3927.423,3929.49,3778.059,3939.367,-161.308,-4.0948,5085545.32,5701449.956
000852.SH,20071107,3939.367,3947.681,3967.165,3862.377,3946.956,-7.589,-0.1923,4399284.63,5073528.117
000852.SH,20071106,3946.956,3901.486,3975.255,3897.039,3898.526,48.43,1.2423,4468151.3,4899901.631
000852.SH,20071105,3898.526,3814.038,3909.511,3797.151,3829.232,69.294,1.8096,4181667.7,4644918.518
000852.SH,20071102,3829.232,3844.555,3891.815,3805.172,3908.541,-79.309,-2.0291,5089101.97,5736563.157
000852.SH,20071101,3908.541,4016.723,4016.723,3901.963,4009.746,-101.205,-2.524,5879321.88,6776392.838
000852.SH,20071031,4009.746,3896.271,4013.52,3890.103,3857.89,151.856,3.9362,6336739.66,7475762.012
000852.SH,20071030,3857.89,3764.861,3858.226,3741.232,3750.871,107.019,2.8532,4233566.86,4599829.473
000852.SH,20071029,3750.871,3707.588,3751.402,3659.345,3699.727,51.144,1.3824,4276114.97,4452945.063
000852.SH,20071026,3699.727,3682.814,3739.019,3607.531,3747.127,-47.4,-1.265,5056667.85,5313818.804
000852.SH,20071025,3747.127,4024.724,4024.724,3743.167,4049.973,-302.846,-7.4777,6891516.49,7390306.476
000852.SH,20071024,4049.973,4156.191,4165.887,4046.506,4147.841,-97.868,-2.3595,5490998.41,6409788.396
000852.SH,20071023,4147.841,4155.0,4187.587,4039.6,4158.928,-11.087,-0.2666,5595610.25,6592335.102
000852.SH,20071022,4158.928,4244.032,4270.0,4154.563,4277.367,-118.439,-2.769,5196364.34,6120554.323
000852.SH,20071019,4277.367,4326.209,4365.776,4254.345,4316.604,-39.237,-0.909,5229956.57,6554003.254
000852.SH,20071018,4316.604,4399.677,4399.677,4307.622,4401.068,-84.464,-1.9192,7523248.51,9226575.115
000852.SH,20071017,4401.068,4401.27,4419.263,4356.411,4404.017,-2.949,-0.067,6747228.98,8214768.51
000852.SH,20071016,4404.017,4368.86,4404.823,4317.448,4364.804,39.213,0.8984,6784268.76,8626133.384
000852.SH,20071015,4364.804,4375.768,4389.603,4275.336,4375.305,-10.501,-0.24,8787328.38,10928743.454
000852.SH,20071012,4375.305,4508.231,4508.231,4172.936,4510.27,-134.965,-2.9924,11065894.32,13200763.728
000852.SH,20071011,4510.27,4589.989,4591.322,4500.39,4588.078,-77.808,-1.6959,8671714.95,11150628.449
000852.SH,20071010,4588.078,4607.536,4623.114,4557.107,4594.701,-6.623,-0.1441,8078082.9,10322338.704
000852.SH,20071009,4594.701,4567.602,4595.201,4515.064,4579.571,15.13,0.3304,7179861.76,8519818.73
000852.SH,20071008,4579.571,4612.923,4622.23,4575.554,4582.44,-2.869,-0.0626,8074535.93,10209774.832
000852.SH,20070928,4582.44,4528.836,4597.543,4528.836,4498.613,83.827,1.8634,7645182.97,9372145.781
000852.SH,20070927,4498.613,4482.454,4511.222,4461.091,4471.175,27.438,0.6137,6085784.61,7325274.97
000852.SH,20070926,4471.175,4541.632,4571.273,4446.936,4547.599,-76.424,-1.6805,6706660.91,8136843.292
000852.SH,20070925,4547.599,4574.464,4592.452,4508.103,4577.255,-29.656,-0.6479,7260214.18,8892525.072
000852.SH,20070924,4577.255,4573.212,4605.094,4501.539,4562.117,15.138,0.3318,9448728.9,11511822.28
000852.SH,20070921,4562.117,4636.831,4638.506,4466.889,4617.754,-55.637,-1.2048,10480813.72,12418450.887
000852.SH,20070920,4617.754,4591.926,4634.551,4571.124,4584.826,32.928,0.7182,9366850.34,10911856.403
000852.SH,20070919,4584.826,4671.257,4675.548,4569.865,4655.166,-70.34,-1.511,10622222.94,12805099.139
000852.SH,20070918,4655.166,4608.869,4657.568,4573.013,4596.263,58.903,1.2815,11416992.48,13905578.641
000852.SH,20070917,4596.263,4487.737,4608.661,4485.495,4502.404,93.859,2.0846,10884434.91,13226333.827
000852.SH,20070914,4502.404,4439.36,4515.121,4390.254,4439.132,63.272,1.4253,9297085.25,11729509.093
000852.SH,20070913,4439.132,4381.454,4439.605,4333.597,4370.09,69.042,1.5799,8347496.42,10347879.502
000852.SH,20070912,4370.09,4300.869,4399.512,4190.094,4334.65,35.44,0.8176,11033679.76,13247692.172
000852.SH,20070911,4334.65,4645.447,4655.358,4332.78,4645.325,-310.675,-6.6879,12767100.85,15597225.303
000852.SH,20070910,4645.325,4489.35,4645.325,4450.14,4533.107,112.218,2.4755,13488099.19,16756865.63
000852.SH,20070907,4533.107,4598.21,4618.714,4516.556,4632.488,-99.381,-2.1453,13744949.42,17209861.038
000852.SH,20070906,4632.488,4595.793,4645.658,4595.793,4570.186,62.302,1.3632,12163511.91,14822813.85
000852.SH,20070905,4570.186,4566.983,4585.064,4484.856,4558.491,11.695,0.2566,11061148.39,12920231.741
000852.SH,20070904,4558.491,4642.127,4644.211,4537.728,4621.479,-62.988,-1.3629,13505430.11,16154116.859
000852.SH,20070903,4621.479,4561.541,4621.479,4556.175,4515.24,106.239,2.3529,14338601.08,16894664.795
000852.SH,20070831,4515.24,4505.196,4532.745,4491.399,4468.39,46.85,1.0485,12859790.69,14990475.087
000852.SH,20070830,4468.39,4334.787,4469.468,4334.787,4316.884,151.506,3.5096,13056942.56,15505215.184
000852.SH,20070829,4316.884,4326.798,4365.941,4250.887,4344.092,-27.208,-0.6263,11256329.39,13925055.756
000852.SH,20070828,4344.092,4307.356,4344.862,4231.61,4318.122,25.97,0.6014,12631096.62,15176510.639
000852.SH,20070827,4318.122,4363.893,4380.067,4262.066,4320.975,-2.853,-0.066,12117226.32,14263688.818
000852.SH,20070824,4320.975,4310.453,4330.274,4284.764,4286.922,34.053,0.7943,11969332.69,14075371.487
000852.SH,20070823,4286.922,4253.754,4294.079,4237.67,4237.937,48.985,1.1559,11635141.39,13870136.05
000852.SH,20070822,4237.937,4118.856,4248.627,4104.937,4178.023,59.914,1.434,12430776.21,14201700.26
000852.SH,20070821,4178.023,4167.006,4196.151,4127.772,4140.415,37.608,0.9083,11023312.05,12449429.566
000852.SH,20070820,4140.415,4062.337,4140.415,4054.479,3984.806,155.609,3.9051,10884895.05,12215901.021
000852.SH,20070817,3984.806,3995.48,4047.851,3957.055,3995.48,-10.674,-0.2672,10182761.74,11169278.768
000852.SH,20070816,3995.48,3940.394,4021.385,3893.394,3957.011,38.469,0.9722,9639994.84,10283830.217
000852.SH,20070815,3957.011,3996.924,4006.548,3853.102,3982.676,-25.665,-0.6444,9862294.18,10927276.648
000852.SH,20070814,3982.676,3865.343,3985.693,3864.503,3861.263,121.413,3.1444,9062816.83,10193519.423
000852.SH,20070813,3861.263,3877.388,3890.8,3795.773,3895.455,-34.192,-0.8777,9743004.59,10921204.525
000852.SH,20070810,3895.455,3993.194,3993.194,3803.111,3997.013,-101.558,-2.5408,10627056.9,12440150.258
000852.SH,20070809,3997.013,3969.052,4015.102,3968.76,3970.944,26.069,0.6565,9875911.34,11636609.584
000852.SH,20070808,3970.944,4011.184,4031.146,3883.79,4041.942,-70.998,-1.7565,10647528.85,12135804.468
000852.SH,20070807,4041.942,4047.624,4078.126,3965.37,4037.019,4.923,0.1219,13993953.06,16114926.481
000852.SH,20070806,4037.019,3982.993,4037.019,3942.18,3968.655,68.364,1.7226,13183887.85,14746982.66
000852.SH,20070803,3968.655,3953.349,3984.01,3893.068,3932.076,36.579,0.9303,13424003.45,15198872.964
000852.SH,20070802,3932.076,3773.959,3932.076,3773.959,3784.016,148.06,3.9128,12462255.67,13851710.05
000852.SH,20070801,3784.016,4027.935,4042.041,3779.692,4005.344,-221.328,-5.5258,16945412.43,18651215.486
000852.SH,20070731,4005.344,3930.281,4008.474,3873.394,3936.792,68.552,1.7413,13558290.23,14976246.927
000852.SH,20070730,3936.792,3844.336,3958.0,3844.336,3840.429,96.363,2.5092,13397156.69,14562597.21
000852.SH,20070727,3840.429,3732.324,3840.429,3666.243,3731.399,109.03,2.922,12852016.04,13707509.109
000852.SH,20070726,3731.399,3665.311,3747.331,3643.106,3642.348,89.051,2.4449,11222700.54,11515656.492
000852.SH,20070725,3642.348,3509.511,3642.772,3509.511,3512.933,129.415,3.684,11440976.76,11716188.749
000852.SH,20070724,3512.933,3503.059,3602.686,3483.131,3467.958,44.975,1.2969,13013870.64,13198075.774
000852.SH,20070723,3467.958,3287.192,3467.958,3287.192,3281.915,186.043,5.6687,11483967.56,10674762.174
000852.SH,20070720,3281.915,3176.204,3284.067,3176.204,3173.074,108.841,3.4301,7817604.58,7410152.804
000852.SH,20070719,3173.074,3148.127,3183.743,3127.641,3149.729,23.345,0.7412,4505621.17,4359644.72
000852.SH,20070718,3149.729,3150.32,3194.209,3121.816,3156.064,-6.335,-0.2007,5414568.87,5038676.347
000852.SH,20070717,3156.064,3081.422,3187.262,3061.058,3104.853,51.211,1.6494,5513452.92,5215789.945
000852.SH,20070716,3104.853,3220.544,3222.483,3104.853,3223.993,-119.14,-3.6954,5874000.17,5476880.277
000852.SH,20070713,3223.993,3226.626,3230.958,3164.199,3229.942,-5.949,-0.1842,5542800.17,5225113.037
000852.SH,20070712,3229.942,3202.538,3229.942,3189.562,3195.87,34.072,1.0661,5947075.54,5378718.402
000852.SH,20070711,3195.87,3139.658,3205.093,3124.365,3165.099,30.771,0.9722,6468397.6,5888087.692
000852.SH,20070710,3165.099,3241.337,3241.337,3137.487,3244.459,-79.36,-2.446,9641078.96,9001722.185
000852.SH,20070709,3244.459,3168.125,3264.668,3132.519,3147.564,96.895,3.0784,10452628.27,9291994.294
000852.SH,20070706,3147.564,3007.989,3154.98,2896.105,2962.843,184.721,6.2346,9892131.54,8721550.869
000852.SH,20070705,2962.843,3119.892,3119.892,2962.194,3176.33,-213.487,-6.7212,6871674.16,6010717.509
000852.SH,20070704,3176.33,3270.02,3271.659,3162.878,3271.839,-95.509,-2.9191,6620506.31,6278299.615
000852.SH,20070703,3271.839,3250.247,3273.883,3157.527,3223.945,47.894,1.4856,8082475.23,7849679.195
000852.SH,20070702,3223.945,3124.74,3223.945,3074.282,3152.37,71.575,2.2705,8198883.49,7588295.157
000852.SH,20070629,3152.37,3187.527,3263.298,3102.668,3299.115,-146.745,-4.448,8747456.22,8543728.752
000852.SH,20070628,3299.115,3482.429,3517.947,3297.639,3467.477,-168.362,-4.8555,11761136.41,12178048.859
000852.SH,20070627,3467.477,3394.911,3476.24,3344.975,3383.888,83.589,2.4702,10199591.65,10203180.304
000852.SH,20070626,3383.888,3236.323,3383.888,3178.183,3338.365,45.523,1.3636,8934549.22,8674953.57
000852.SH,20070625,3338.365,3585.468,3627.3,3324.147,3587.39,-249.025,-6.9417,9772476.25,10014505.059
000852.SH,20070622,3587.39,3815.141,3823.521,3550.936,3821.404,-234.014,-6.1238,11896341.61,13188711.998
000852.SH,20070621,3821.404,3851.159,3912.097,3746.922,3867.762,-46.358,-1.1986,12335272.87,13634147.421
000852.SH,20070620,3867.762,3961.053,4016.296,3841.758,3958.327,-90.565,-2.288,14116824.34,16083810.101
000852.SH,20070619,3958.327,3891.543,3958.646,3852.23,3878.97,79.357,2.0458,13798442.91,15973488.215
000852.SH,20070618,3878.97,3821.682,3891.593,3821.682,3763.258,115.712,3.0748,12498544.4,14086536.031
000852.SH,20070615,3763.258,3740.324,3794.741,3706.357,3776.99,-13.732,-0.3636,12160450.09,13296509.945
000852.SH,20070614,3776.99,3839.173,3866.661,3748.124,3838.024,-61.034,-1.5902,15051082.71,16071534.92
000852.SH,20070613,3838.024,3718.545,3848.073,3706.457,3682.442,155.582,4.225,18198479.94,19336938.379
000852.SH,20070612,3682.442,3651.237,3682.442,3491.245,3625.513,56.929,1.5702,15614156.33,16456364.316
000852.SH,20070611,3625.513,3623.89,3658.748,3599.633,3578.506,47.007,1.3136,13843485.96,14082852.146
000852.SH,20070608,3578.506,3513.937,3608.346,3502.859,3505.619,72.887,2.0791,14958927.5,14842918.772
000852.SH,20070607,3505.619,3354.83,3505.798,3339.304,3354.83,150.789,4.4947,15655797.29,14693191.462
000852.SH,20070606,3354.83,3334.268,3438.094,3237.171,3321.848,32.982,0.9929,16746972.48,15611433.675
000852.SH,20070605,3321.848,3298.916,3321.848,3107.822,3359.931,-38.083,-1.1334,12582794.62,11295201.521
000852.SH,20070604,3359.931,3544.809,3561.925,3358.344,3632.9,-272.969,-7.5138,7509287.78,7652750.546
000852.SH,20070601,3632.9,3848.264,3912.328,3626.151,3894.678,-261.778,-6.7214,13131453.94,14739267.104
000852.SH,20070531,3894.678,3998.183,4043.205,3830.039,4150.996,-256.318,-6.1749,13868937.41,16361373.894
000852.SH,20070530,4150.996,4198.834,4373.318,4142.3,4484.44,-333.444,-7.4356,14986995.63,19150204.4
000852.SH,20070529,4484.44,4460.964,4484.44,4392.529,4448.761,35.679,0.802,16096526.38,20771161.31
000852.SH,20070528,4448.761,4426.95,4473.299,4416.233,4384.991,63.77,1.4543,18239727.9,23267304.295
000852.SH,20070525,4384.991,4330.579,4396.805,4303.423,4346.684,38.307,0.8813,16442768.29,21120662.122
000852.SH,20070524,4346.684,4381.948,4389.279,4247.06,4347.975,-1.291,-0.0297,20622117.93,25827997.003
000852.SH,20070523,4347.975,4266.54,4348.383,4253.872,4227.783,120.192,2.8429,17851150.35,22024736.767
000852.SH,20070522,4227.783,4199.33,4254.865,4199.33,4138.967,88.816,2.1458,18253384.51,21929377.644
000852.SH,20070521,4138.967,3916.936,4139.199,3910.588,4032.922,106.045,2.6295,15376155.22,18096078.614
000852.SH,20070518,4032.922,3993.995,4054.027,3968.573,3982.916,50.006,1.2555,13400957.37,15901007.047
000852.SH,20070517,3982.916,3899.828,3992.563,3894.546,3873.754,109.162,2.818,13992316.1,15556826.064
000852.SH,20070516,3873.754,3794.297,3873.754,3733.136,3801.787,71.967,1.893,12302960.52,12888882.822
000852.SH,20070515,3801.787,3923.147,3954.475,3794.741,3923.147,-121.36,-3.0934,15372775.52,16738296.341
000852.SH,20070514,3923.147,3845.482,3947.461,3816.126,3891.916,31.231,0.8025,13639833.86,15101983.263
000852.SH,20070511,3891.916,3866.74,3904.609,3806.424,3896.247,-4.331,-0.1112,15350802.52,16891712.276
000852.SH,20070510,3896.247,3872.604,3904.875,3830.3,3864.12,32.127,0.8314,16934515.21,18363641.603
000852.SH,20070509,3864.12,3831.931,3870.308,3702.853,3814.822,49.298,1.2923,20413423.91,22326075.588
000852.SH,20070508,3814.822,3682.966,3814.914,3682.966,3654.965,159.857,4.3737,15916352.78,17072559.484
000852.SH,20070430,3654.965,3603.875,3664.846,3586.826,3615.142,39.823,1.1016,14136380.73,14666179.097
000852.SH,20070427,3615.142,3623.939,3637.247,3576.311,3621.143,-6.001,-0.1657,13712319.44,13899363.675
000852.SH,20070426,3621.143,3597.154,3623.846,3573.77,3583.263,37.88,1.0571,11877840.2,11977079.266
000852.SH,20070425,3583.263,3578.094,3604.238,3501.851,3579.301,3.962,0.1107,15488970.85,15209140.554
000852.SH,20070424,3579.301,3593.064,3619.738,3544.107,3562.613,16.688,0.4684,18918429.73,18961718.233
000852.SH,20070423,3562.613,3462.582,3563.097,3462.582,3420.554,142.059,4.1531,17684317.91,17367611.639
000852.SH,20070420,3420.554,3278.075,3429.178,3278.075,3260.646,159.908,4.9042,15125687.94,14649492.094
000852.SH,20070419,3260.646,3409.32,3409.32,3186.869,3410.566,-149.92,-4.3958,19403775.93,18389195.317
000852.SH,20070418,3410.566,3334.384,3412.413,3313.051,3320.88,89.686,2.7007,17739863.44,16899223.22
000852.SH,20070417,3320.88,3249.249,3321.376,3203.135,3238.201,82.679,2.5532,19474515.8,17550832.854
000852.SH,20070416,3238.201,3151.255,3238.404,3151.255,3147.18,91.021,2.8921,15875793.42,14572557.9
000852.SH,20070413,3147.18,3152.026,3205.043,3130.016,3125.473,21.707,0.6945,18967410.37,17223246.686
000852.SH,20070412,3125.473,3059.612,3125.473,3047.701,3059.643,65.83,2.1516,15401124.08,13579747.818
000852.SH,20070411,3059.643,3044.326,3059.978,2995.859,3033.287,26.356,0.8689,15418666.09,13525701.263
000852.SH,20070410,3033.287,3004.76,3033.293,2929.947,2999.09,34.197,1.1402,15898414.71,13431172.865
000852.SH,20070409,2999.09,2970.359,2999.09,2964.61,2954.226,44.864,1.5186,15535698.07,13237056.393
000852.SH,20070406,2954.226,2902.177,2960.598,2888.25,2920.679,33.547,1.1486,13883319.98,11753422.001
000852.SH,20070405,2920.679,2860.48,2922.028,2850.22,2859.24,61.439,2.1488,12823216.44,10546707.741
000852.SH,20070404,2859.24,2836.038,2859.37,2814.151,2832.998,26.242,0.9263,11431193.58,9364888.645
000852.SH,20070403,2832.998,2809.928,2832.998,2796.707,2796.51,36.488,1.3048,11011319.06,8777584.243
000852.SH,20070402,2796.51,2745.166,2796.51,2742.648,2731.185,65.325,2.3918,8965998.82,6916097.776
000852.SH,20070330,2731.185,2686.047,2741.303,2669.264,2702.906,28.279,1.0462,8747457.41,6867344.687
000852.SH,20070329,2702.906,2813.111,2813.843,2702.266,2816.99,-114.084,-4.0499,14490279.74,11354266.059
000852.SH,20070328,2816.99,2838.119,2855.071,2694.059,2835.291,-18.301,-0.6455,18290006.31,14250081.963
000852.SH,20070327,2835.291,2788.571,2835.291,2769.901,2784.11,51.181,1.8383,15177283.63,12054640.243
000852.SH,20070326,2784.11,2721.027,2784.467,2721.027,2708.89,75.22,2.7768,14732391.3,11296369.243
000852.SH,20070323,2708.89,2678.408,2714.878,2639.82,2677.632,31.258,1.1674,14533000.75,11143111.923
000852.SH,20070322,2677.632,2671.608,2711.038,2667.823,2659.304,18.328,0.6892,14181876.13,10977569.525
000852.SH,20070321,2659.304,2627.755,2659.421,2607.941,2610.543,48.761,1.8678,12100805.48,9272699.059
000852.SH,20070320,2610.543,2546.74,2611.732,2546.74,2538.296,72.247,2.8463,10520153.28,8167845.033
000852.SH,20070319,2538.296,2415.783,2541.954,2402.107,2485.45,52.846,2.1262,11703392.87,8571869.026
000852.SH,20070316,2485.45,2538.004,2546.881,2452.743,2531.939,-46.489,-1.8361,13880736.41,10084029.191
000852.SH,20070315,2531.939,2478.834,2536.804,2477.88,2475.984,55.955,2.2599,12208139.95,8882161.44
000852.SH,20070314,2475.984,2463.134,2509.801,2388.336,2481.589,-5.605,-0.2259,13775725.02,9643862.819
000852.SH,20070313,2481.589,2456.658,2489.514,2448.597,2449.096,32.493,1.3267,13881004.59,9651111.514
000852.SH,20070312,2449.096,2368.935,2449.096,2368.889,2366.486,82.61,3.4908,14296808.04,9858229.824
000852.SH,20070309,2366.486,2348.704,2380.304,2313.662,2344.158,22.328,0.9525,12614492.87,8739335.828
000852.SH,20070308,2344.158,2296.885,2344.158,2279.481,2288.398,55.76,2.4366,10926326.8,7287115.135
000852.SH,20070307,2288.398,2239.969,2288.398,2239.969,2231.353,57.045,2.5565,9333571.82,6200031.824
000852.SH,20070306,2231.353,2220.16,2241.413,2196.774,2225.251,6.102,0.2742,8179406.02,5333440.088
000852.SH,20070305,2225.251,2219.575,2254.51,2147.146,2211.79,13.461,0.6086,11534140.98,7357870.184
000852.SH,20070302,2211.79,2174.207,2225.748,2172.144,2172.815,38.975,1.7938,10891722.79,6815895.739
000852.SH,20070301,2172.815,2208.009,2219.344,2135.908,2199.827,-27.012,-1.2279,14194853.55,8532143.099
000852.SH,20070228,2199.827,2067.747,2204.76,2067.747,2097.431,102.396,4.882,13196094.94,7925245.167
000852.SH,20070227,2097.431,2281.213,2310.121,2096.535,2271.811,-174.38,-7.6758,17630000.67,10867392.272
000852.SH,20070226,2271.811,2185.373,2271.811,2167.581,2165.066,106.745,4.9303,12611899.44,7789811.935
000852.SH,20070216,2165.066,2148.945,2196.988,2146.479,2112.065,53.001,2.5094,13994950.34,8291369.575
000852.SH,20070215,2112.065,2060.357,2112.336,2060.357,2052.67,59.395,2.8935,11043820.72,6623755.827
000852.SH,20070214,2052.67,2011.05,2061.848,2011.05,2011.05,41.62,2.0696,9889087.27,5768837.904
000852.SH,20070213,2011.05,1987.08,2011.05,1977.408,1979.741,31.309,1.5815,8076457.13,4756703.858
000852.SH,20070212,1979.741,1940.845,1979.741,1940.845,1938.723,41.018,2.1157,7301153.54,4333061.91
000852.SH,20070209,1938.723,1939.588,1950.5,1919.904,1936.736,1.987,0.1026,7694594.58,4418694.004
000852.SH,20070208,1936.736,1905.392,1938.147,1900.519,1900.951,35.785,1.8825,8511972.96,4910831.57
000852.SH,20070207,1900.951,1882.695,1900.951,1878.01,1876.417,24.534,1.3075,7715790.88,4360790.07
000852.SH,20070206,1876.417,1833.989,1876.417,1831.8,1827.62,48.797,2.67,6481987.59,3665678.817
000852.SH,20070205,1827.62,1806.422,1838.165,1803.838,1806.409,21.211,1.1742,5651364.74,3140070.669
000852.SH,20070202,1806.409,1838.658,1855.123,1803.421,1834.238,-27.829,-1.5172,7976851.43,4434357.449
000852.SH,20070201,1834.238,1810.767,1843.216,1775.457,1830.289,3.949,0.2158,7936514.16,4287175.715
000852.SH,20070131,1830.289,1902.861,1913.795,1818.079,1910.418,-80.129,-4.1943,9581008.12,5425076.701
000852.SH,20070130,1910.418,1933.768,1935.547,1895.777,1924.457,-14.039,-0.7295,10135443.14,5954078.147
000852.SH,20070129,1924.457,1874.213,1924.457,1874.213,1860.58,63.877,3.4332,9820649.63,5521366.244
000852.SH,20070126,1860.58,1842.118,1867.286,1779.526,1853.938,6.642,0.3583,10346898.39,5625043.855
000852.SH,20070125,1853.938,1919.102,1919.102,1852.0,1926.327,-72.389,-3.7579,11946084.29,6712082.791
000852.SH,20070124,1926.327,1919.544,1939.42,1906.713,1921.528,4.799,0.2497,11696607.82,6689176.23
000852.SH,20070123,1921.528,1915.146,1926.441,1855.735,1906.274,15.254,0.8002,13796644.88,7851867.052
000852.SH,20070122,1906.274,1844.552,1906.274,1844.552,1836.652,69.622,3.7907,13902863.65,7668823.489
000852.SH,20070119,1836.652,1782.169,1836.652,1782.169,1776.393,60.259,3.3922,13845358.95,7395670.914
000852.SH,20070118,1776.393,1724.305,1778.545,1713.777,1730.598,45.795,2.6462,12254174.73,6299561.74
000852.SH,20070117,1730.598,1729.999,1771.334,1693.799,1727.785,2.813,0.1628,13338855.28,7262705.087
000852.SH,20070116,1727.785,1686.533,1727.785,1678.437,1683.896,43.889,2.6064,10837768.7,5768612.407
000852.SH,20070115,1683.896,1613.343,1683.896,1613.343,1616.332,67.564,4.1801,8843868.11,4559431.179
000852.SH,20070112,1616.332,1663.19,1682.185,1614.725,1669.98,-53.648,-3.2125,10545390.07,5288940.726
000852.SH,20070111,1669.98,1661.124,1708.505,1653.687,1653.723,16.257,0.9831,12746709.22,6407437.635
000852.SH,20070110,1653.723,1616.759,1653.723,1602.649,1610.196,43.527,2.7032,10236408.33,4967414.319
000852.SH,20070109,1610.196,1584.295,1611.224,1584.295,1571.82,38.376,2.4415,9212451.8,4528411.73
000852.SH,20070108,1571.82,1517.742,1571.82,1517.421,1517.497,54.323,3.5798,7902816.38,3803234.939
000852.SH,20070105,1517.497,1482.001,1517.497,1477.302,1480.938,36.559,2.4686,6247472.72,3000957.295
000852.SH,20070104,1480.938,1492.671,1497.235,1477.592,1485.099,-4.161,-0.2802,6277626.8,2914819.232
000852.SH,20061229,1485.099,1471.765,1490.154,1471.765,1472.15,12.949,0.8796,3924797.35,1996116.93
000852.SH,20061228,1472.15,1511.617,1512.609,1468.509,1511.795,-39.645,-2.6224,4129657.07,2080004.331
000852.SH,20061227,1511.795,1507.067,1512.243,1501.562,1507.067,4.728,0.3137,3890571.46,2007441.674
000852.SH,20061226,1507.067,1525.811,1529.134,1492.637,1523.821,-16.754,-1.0995,4528880.89,2368561.387
000852.SH,20061225,1523.821,1518.75,1529.228,1514.985,1507.885,15.936,1.0568,4651990.1,2506008.689
000852.SH,20061222,1507.885,1508.688,1520.515,1490.95,1517.89,-10.005,-0.6591,4458973.03,2342847.824
000852.SH,20061221,1517.89,1526.298,1542.088,1514.647,1525.952,-8.062,-0.5283,5455117.93,3008910.484
000852.SH,20061220,1525.952,1481.445,1525.952,1478.564,1493.616,32.336,2.1649,5199928.8,2813489.597
000852.SH,20061219,1493.616,1484.792,1493.616,1458.63,1481.208,12.408,0.8377,4829546.25,2658520.885
000852.SH,20061218,1481.208,1466.177,1483.329,1464.718,1460.182,21.026,1.44,4430689.31,2443260.707
000852.SH,20061215,1460.182,1450.798,1460.182,1446.7,1446.218,13.964,0.9656,3647255.34,2069857.758
000852.SH,20061214,1446.218,1426.934,1446.657,1426.884,1427.682,18.536,1.2983,3209752.34,1765813.939
000852.SH,20061213,1427.682,1422.449,1427.682,1407.05,1420.925,6.757,0.4755,2584825.6,1483485.284
000852.SH,20061212,1420.925,1420.786,1425.701,1400.914,1415.908,5.017,0.3543,2983842.67,1532795.986
000852.SH,20061211,1415.908,1375.733,1415.956,1375.516,1380.103,35.805,2.5944,2538839.63,1282090.872
000852.SH,20061208,1380.103,1418.832,1421.59,1380.103,1429.167,-49.064,-3.433,3174170.31,1603290.674
000852.SH,20061207,1429.167,1437.75,1450.312,1428.837,1441.369,-12.202,-0.8466,4301314.31,2242149.004
000852.SH,20061206,1441.369,1459.746,1463.108,1399.571,1461.377,-20.008,-1.3691,4911709.26,2582610.928
000852.SH,20061205,1461.377,1452.864,1464.015,1441.309,1450.571,10.806,0.7449,4821322.07,2492156.894
000852.SH,20061204,1450.571,1430.931,1450.571,1430.931,1429.849,20.722,1.4492,4123759.96,2136301.842
000852.SH,20061201,1429.849,1424.677,1434.667,1422.017,1421.484,8.365,0.5885,3943667.85,2140585.733
000852.SH,20061130,1421.484,1403.557,1424.456,1403.34,1402.456,19.028,1.3568,3644778.78,1896978.668
